woi_OrderItemId,woi_OrderId,woi_WebIdEn,woi_SKU,woi_Name,woi_Quantity,woi_ItemTotal
1178,65616,65430,7290018872147,Agadis Andalus Red Blend,1,93.22
1179,65616,3875,321654876547,Backoushe The Carpenter,1,110.17
1180,65616,8836,7290011240547,1848 2nd Generation Rosé,1,63.56
1181,65616,62382,729008426213,Chevel Yehuda Hetzron,1,97.46
1182,65616,53120,7290018907856,Yaacov Oryah V Late Harvest Viognier,1,101.69
1183,65617,65430,7290018872147,Agadis Andalus Red Blend,1,93.22
1184,65617,3875,321654876547,Backoushe The Carpenter,1,110.17
1185,65617,8836,7290011240547,1848 2nd Generation Rosé,1,63.56
1186,65617,62382,729008426213,Chevel Yehuda Hetzron,1,97.46
1187,65617,53120,7290018907856,Yaacov Oryah V Late Harvest Viognier,1,101.69
1188,65617,56868,84256185469,Vacu Vin Wine Aerator,1,59.32
1189,65618,61590,7290002363392,Shorr Portofino,2,169.49
1190,65618,8178,7290018810514,Teperberg Essence Malbec,2,177.97
1191,65618,62775,7290008921732,Tishbi Rosé,2,100
1192,65621,58835,760851174762,Munitz Ella Viognier,1,84.75
1193,65621,61586,693493186971,Sanilevich French Colombard,1,93.22
1194,65623,53108,7290015279574,Jezreel Meggido Special Reserve,6,559.32
1195,65623,8313,7290011253066,Lahat Red Blend,2,218.64
1196,65623,53267,7290018843024,Tel Shifon Syrah,2,203.39
1197,65623,4449,7290011240554,1848 5th Generation Cabernet Franc,1,80.51
1198,65623,1843,7290010587889,Tulip Syrah Reserve,1,97.46
1199,65624,62791,7290103681937,Tabor Artisanal Chenin Blanc,1,55.08
1200,65624,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
1201,65624,1863,7290016693928,Hayotzer Legato Barbera,1,50
1202,65624,7774,7290017289779,Teperberg Inspire Malbec Marselan,1,59.32
1203,65624,1854,7290010587469,Tulip Cabernet Sauvignon,1,66.95
1204,65624,7486,7290010608003,Yaffo Sauvage Carignan,1,66.95
1205,65625,65430,7290018872147,Agadis Andalus Red Blend,2,186.44
1206,65625,7495,7290011210564,Binyamina Yogev Cabernet Sauvignon Petit Verdot,1,38.14
1207,65625,7535,7290008807128,Binyamina Yogev Cabernet Sauvignon Shiraz,1,38.14
1208,65625,57878,7290108620504,Zion Capital Lions Gate White,2,100
1209,65625,62314,5605891202226,Alma do Mar Ruby Port,1,93.22
1210,65625,71,7290011253127,Gush Etzion Spring River GSM,1,72.03
1211,65625,54127,7290019158301,Tura Limited Edition,1,72.03
1212,65625,57678,7290010880003,Lavie Dark Chocolate Liqueur,1,59.32
1213,65625,62775,7290008921732,Tishbi Rosé,1,50
1214,65625,58221,7290020284389,Jezreel Gewurztraminer,1,75.42
1215,65628,1863,7290016693928,Hayotzer Legato Barbera,1,50
1216,65628,55160,7290006873552,Jerusalem Wineries Premium Red Blend,1,50
1217,65628,65421,7290008497824,Agur Rosé,1,78.81
1218,65628,58230,7290018940273,Hayotzer Danza Swing,1,50
1219,65628,58221,7290020284389,Jezreel Gewurztraminer,1,75.42
1220,65628,54191,7290018907092,Pinto Holot White,1,105.93
1221,65630,64994,2024060602,Carmei Mevorach Ketef Batarim,3,368.64
1222,65631,7527,7290017309323,Eviatar Neburia,1,110.17
1223,65631,8900,7290019403319,Golan Heights Yarden Cabernet Sauvignon,2,254.24
1224,65631,9210,7290017324487,Jerusalem Wineries Windmill Cabernet Sauvignon,2,169.49
1225,65631,59012,7290018870297,Tzora Judean Hills Red,1,109.32
1226,65631,59016,7290018870303,Tzora Shoresh Red,1,144.07
1227,65634,64956,7290015634076,Ella Valley Estate Chardonnay,1,66.95
1228,65634,52573,7290006744920,Mony Estate Reserve Chardonnay,1,75.42
1229,65634,64962,7290103682033,Tabor Artisanal Viognier,1,72.03
1230,65634,1843,7290010587889,Tulip Syrah Reserve,1,97.46
1231,65634,64966,7290006744715,Mony Estate Reserve Merlot,1,75.42
1232,65634,62863,7290008921800,Tishbi Vineyards Cabernet Merlot,1,50
1233,65634,78,7290018414347,Gvaot Merlot,1,101.69
1234,65634,62636,7290012029738,Ramot Naftaly Chardonnay,1,110.17
1235,65635,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
1236,65635,8886,7290006744500,Mony M Colombard,2,66.1
1237,65635,58831,7290006744852,Mony M Shiraz,2,66.1
1238,65635,62947,7290015634182,Ella Valley Zimrat Hakerem Red,2,100
1239,65635,56293,7290008921053,Tishbi Adom Sagol,1,33.05
1240,65636,64956,7290015634076,Ella Valley Estate Chardonnay,1,66.95
1241,65636,52573,7290006744920,Mony Estate Reserve Chardonnay,1,75.42
1242,65636,64962,7290103682033,Tabor Artisanal Viognier,1,72.03
1243,65636,1843,7290010587889,Tulip Syrah Reserve,1,97.46
1244,65636,64966,7290006744715,Mony Estate Reserve Merlot,1,75.42
1245,65636,62863,7290008921800,Tishbi Vineyards Cabernet Merlot,1,50
1246,65636,62636,7290012029738,Ramot Naftaly Chardonnay,1,110.17
1247,65639,61427,7290004528768,Adir Plato Magnum,1,355.93
1248,65639,56906,3770004112258,Clos Lavaud Lalande de Pomerol,1,194.92
1249,65639,7854,7290018414446,Gvaot Masada,1,224.58
1250,65640,1854,7290010587469,Tulip Cabernet Sauvignon,3,200.85
1251,65640,83,7290018414330,Gvaot Vineyards Dance,2,203.39
1252,65640,59016,7290018870303,Tzora Shoresh Red,2,288.14
1253,65640,57912,7290019289067,Telem Rock and Syrah,1,127.12
1254,65645,7535,7290008807128,Binyamina Yogev Cabernet Sauvignon Shiraz,1,38.14
1255,65645,9164,7290015781107,Teperberg Impression Sangiovese,4,152.54
1256,65646,3875,321654876547,Backoushe The Carpenter,2,220.34
1257,65646,7990,321654876548,Backoushe The Blacksmith,2,237.29
1258,65649,9231,7290006744913,Mony Nahal Caladoc Rosé,5,250
1259,65649,53197,7290014440913,Midbar 22 Cabernet Franc,5,169.49
1260,65649,57084,7290006744814,Mony Estate Reserve Cabernet Sauvignon,5,377.12
1261,65649,62762,7290108620207,Zion Imperial Exotic Blend,1,32.2
1262,65649,58184,7290014440104,Midbar 22 Chardonnay,3,101.69
1263,65650,9231,7290006744913,Mony Nahal Caladoc Rosé,5,250
1264,65650,53197,7290014440913,Midbar 22 Cabernet Franc,5,169.49
1265,65650,57084,7290006744814,Mony Estate Reserve Cabernet Sauvignon,1,75.42
1266,65650,62762,7290108620207,Zion Imperial Exotic Blend,1,32.2
1267,65650,58184,7290014440104,Midbar 22 Chardonnay,3,101.69
1268,65653,1883,7290010888443,Ramat Negev Ramon Malbec,2,254.24
1269,65655,7788,7290014466470,Golan Heights Yarden Brut Rosé,1,135.59
1270,65656,56902,667100,Bonnet-Ponson Champagne Extra Brut,1,216.1
1271,65657,62159,7290019462682,Chateau Remo Chardonnay,3,254.24
1272,65657,62155,7290018843420,Tel Shifon Telshi Riesling,3,305.07
1273,65658,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,1,33.05
1274,65658,1863,7290016693928,Hayotzer Legato Barbera,2,100
1275,65658,21,7290101582403,Binyamina Moshava Shiraz,1,33.05
1276,65658,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
1277,65658,8886,7290006744500,Mony M Colombard,1,33.05
1278,65658,58184,7290014440104,Midbar 22 Chardonnay,1,33.9
1279,65658,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
1280,65658,62762,7290108620207,Zion Imperial Exotic Blend,1,32.2
1281,65658,56293,7290008921053,Tishbi Adom Sagol,1,33.05
1282,65658,9164,7290015781107,Teperberg Impression Sangiovese,1,38.14
1283,65662,59144,7443017560151,Nana Chardonnay,2,186.44
1284,65662,108,7290010063468,Netofa Latour White,1,80.51
1285,65662,57590,7290006744371,Mony Estate Reserve Rosé,2,150.85
1286,65665,8006,7290019369530,Castel 'C' Blanc du Castel,1,127.12
1287,65665,75,7290018414255,Gvaot Gofna Chardonnay Cabernet Sauvignon,1,100.85
1288,65665,64956,7290015634076,Ella Valley Estate Chardonnay,2,133.9
1289,65665,59144,7443017560151,Nana Chardonnay,2,186.44
1290,65673,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,1,33.05
1291,65673,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,1,33.05
1292,65673,21,7290101582403,Binyamina Moshava Shiraz,1,33.05
1293,65673,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
1294,65673,8094,7290017323428,Jerusalem Wineries King's Cellar Rosé,1,33.05
1295,65673,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
1296,65673,58831,7290006744852,Mony M Shiraz,1,33.05
1297,65673,56293,7290008921053,Tishbi Adom Sagol,1,33.05
1298,65673,1854,7290010587469,Tulip Cabernet Sauvignon,1,66.95
1299,65676,64956,7290015634076,Ella Valley Estate Chardonnay,1,66.95
1300,65676,59144,7443017560151,Nana Chardonnay,1,93.22
1301,65676,59146,5432154321,Penina's Wine Upstream Chardonnay,1,84.75
1302,65676,1737,693493135238,Shiran Semillon,1,93.22
1303,65676,7990,321654876548,Backoushe The Blacksmith,1,118.64
1304,65676,58835,760851174762,Munitz Ella Viognier,1,84.75
1305,65676,59028,859372006062,Sadot TPS,1,83.9
1306,65676,61586,693493186971,Sanilevich French Colombard,1,93.22
1307,65679,59016,7290018870303,Tzora Shoresh Red,2,288.14
1308,65679,59012,7290018870297,Tzora Judean Hills Red,1,109.32
1309,65679,9640,7290018870389,Tzora Judean Hills Blanc,2,220.34
1310,65679,3875,321654876547,Backoushe The Carpenter,1,110.17
1311,65679,8116,7290013910554,La Foret Blanche Ariel Blend,1,135.59
1312,65679,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
1313,65679,80,7290018414422,Gvaot Gofna Petit Verdot,1,143.22
1314,65679,9210,7290017324487,Jerusalem Wineries Windmill Cabernet Sauvignon,1,84.75
1315,65679,7903,7290013910356,La Foret Blanche Dvir Cabernet Sauvignon,1,101.69
1316,65679,9315,7290019158394,Tura Mountain Peak,1,194.92
1317,65679,8898,7290019158431,Tura Mountain Vista Rosé,1,76.27
1318,65682,8154,87752025970,Netofa DOR Syrah,1,161.02
1319,65695,57814,7290018858004,Hollander Grapefruit & Hops Liqueur,1,74.58
1320,65695,57810,7290018858011,"Hollander Apple, Passionfruit & Rum Liqueur",2,149.15
1321,65695,57818,7290018858035,Hollander Lemon & Ginger Liqueur,2,149.15
1322,65705,58230,7290018940273,Hayotzer Danza Swing,1,50
1323,65705,53108,7290015279574,Jezreel Meggido Special Reserve,1,93.22
1324,65705,1467,7290006505224,Kishor Red Blend,1,72.03
1325,65705,9323,7290006744876,Mony Nahal Petite Sirah,1,50
1326,65705,8254,7290101582359,Binyamina Moshava Chardonnay,1,33.05
1327,65705,62791,7290103681937,Tabor Artisanal Chenin Blanc,1,55.08
1328,65705,8094,7290017323428,Jerusalem Wineries King's Cellar Rosé,1,33.05
1329,65705,9231,7290006744913,Mony Nahal Caladoc Rosé,1,50
1330,65712,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
1331,65712,55138,7290015137003,Jerusalem Wineries Premium Cabernet Sauvignon,1,50
1332,65712,64986,7290012029523,Ramot Naftaly Petit Verdot,1,110.17
1333,65712,9667,7290019556640,Rimon The North Lake Cabernet Sauvignon & Syrah,1,97.46
1334,65712,8094,7290017323428,Jerusalem Wineries King's Cellar Rosé,1,33.05
1335,65712,8258,7290101582373,Benjamin Moshava Grenache Rosé,1,33.05
1336,65712,8162,7290010888146,Ramat Negev Kadesh Barnea Rosé,1,50
1337,65713,58230,7290018940273,Hayotzer Danza Swing,1,50
1338,65713,9640,7290018870389,Tzora Judean Hills Blanc,1,110.17
1339,65713,59012,7290018870297,Tzora Judean Hills Red,1,109.32
1340,65713,9393,7290008497831,Agur Blanc,1,78.81
1341,65713,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
1342,65716,61721,321321334,Pulltex Wrap Cooler,1,46.61
1343,65716,56873,8714793185401,Vacu Vin Wine Server Crystal - Set of 2,1,28.81
1344,65718,8182,7290015781268,Teperberg Moscato Red,6,198.31
1345,65718,8185,7290015781275,Teperberg Moscato White,6,198.31
1346,65719,64956,7290015634076,Ella Valley Estate Chardonnay,2,133.9
1347,65719,62636,7290012029738,Ramot Naftaly Chardonnay,1,110.17
1348,65719,62159,7290019462682,Chateau Remo Chardonnay,1,84.75
1349,65719,64962,7290103682033,Tabor Artisanal Viognier,1,72.03
1350,65719,1843,7290010587889,Tulip Syrah Reserve,1,97.46
1351,65734,21,7290101582403,Binyamina Moshava Shiraz,4,132.2
1352,65734,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,4,132.2
1353,65734,8254,7290101582359,Binyamina Moshava Chardonnay,4,132.2
1354,65734,1863,7290016693928,Hayotzer Legato Barbera,4,200
1355,65734,126,7290010888238,Ramat Negev Kadesh Barnea Malbec,3,150
1356,65734,58221,7290020284389,Jezreel Gewurztraminer,2,150.85
1357,65734,62947,7290015634182,Ella Valley Zimrat Hakerem Red,2,100
1358,65734,56293,7290008921053,Tishbi Adom Sagol,3,99.15
1359,65734,62791,7290103681937,Tabor Artisanal Chenin Blanc,2,110.17
1360,65737,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,1,33.05
1361,65737,21,7290101582403,Binyamina Moshava Shiraz,1,33.05
1362,65737,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
1363,65737,53271,7290017323695,Jerusalem Wineries Vintage Malbec Shiraz,1,33.05
1364,65737,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
1365,65737,58184,7290014440104,Midbar 22 Chardonnay,1,33.9
1366,65737,8886,7290006744500,Mony M Colombard,1,33.05
1367,65737,58831,7290006744852,Mony M Shiraz,1,33.05
1368,65737,56293,7290008921053,Tishbi Adom Sagol,1,33.05
1369,65737,62762,7290108620207,Zion Imperial Exotic Blend,1,32.2
1370,65738,56293,7290008921053,Tishbi Adom Sagol,2,66.1
1371,65738,62762,7290108620207,Zion Imperial Exotic Blend,1,32.2
1372,65738,58831,7290006744852,Mony M Shiraz,1,33.05
1373,65738,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
1374,65738,62947,7290015634182,Ella Valley Zimrat Hakerem Red,2,100
1375,65738,62863,7290008921800,Tishbi Vineyards Cabernet Merlot,2,100
1376,65739,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,2,66.1
1377,65739,21,7290101582403,Binyamina Moshava Shiraz,2,66.1
1378,65739,62947,7290015634182,Ella Valley Zimrat Hakerem Red,2,100
1379,65739,53271,7290017323695,Jerusalem Wineries Vintage Malbec Shiraz,2,66.1
1380,65739,53197,7290014440913,Midbar 22 Cabernet Franc,2,67.8
1381,65739,58184,7290014440104,Midbar 22 Chardonnay,2,67.8
1382,65739,8886,7290006744500,Mony M Colombard,2,66.1
1383,65739,58831,7290006744852,Mony M Shiraz,2,66.1
1384,65739,56293,7290008921053,Tishbi Adom Sagol,2,66.1
1385,65739,62762,7290108620207,Zion Imperial Exotic Blend,2,64.41
1386,65739,64966,7290006744715,Mony Estate Reserve Merlot,1,75.42
1387,65739,126,7290010888238,Ramat Negev Kadesh Barnea Malbec,1,50
1388,65739,62863,7290008921800,Tishbi Vineyards Cabernet Merlot,1,50
1389,65739,55138,7290015137003,Jerusalem Wineries Premium Cabernet Sauvignon,1,50
1390,65740,8101,7290017323701,Jerusalem Wineries Vintage Chardonnay,1,33.05
1391,65740,8886,7290006744500,Mony M Colombard,1,33.05
1392,65740,57246,7290008921022,Tishbi French Riesling,1,33.05
1393,65740,8129,7290020299246,Meshek Achiya Tene Gewurztraminer,2,127.12
1394,65740,21,7290101582403,Binyamina Moshava Shiraz,2,66.1
1395,65740,7809,7290016693898,Hayotzer Bereshit Petit Verdot,1,33.05
1396,65740,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,2,66.1
1397,65743,8154,87752025970,Netofa DOR Syrah,1,161.02
1398,65743,71,7290011253127,Gush Etzion Spring River GSM,1,72.03
1399,65743,7774,7290017289779,Teperberg Inspire Malbec Marselan,1,59.32
1400,65743,59028,859372006062,Sadot TPS,1,83.9
1401,65744,21,7290101582403,Binyamina Moshava Shiraz,1,33.05
1402,65744,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
1403,65744,53271,7290017323695,Jerusalem Wineries Vintage Malbec Shiraz,1,33.05
1404,65744,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
1405,65744,58184,7290014440104,Midbar 22 Chardonnay,1,33.9
1406,65744,8886,7290006744500,Mony M Colombard,2,66.1
1407,65744,58831,7290006744852,Mony M Shiraz,1,33.05
1408,65744,8836,7290011240547,1848 2nd Generation Rosé,2,127.12
1409,65744,4455,7290011240752,1848 2nd Generation Chardonnay,2,127.12
1410,65751,57678,7290010880003,Lavie Dark Chocolate Liqueur,5,296.61
1411,65751,57682,7290010880225,Lavie Pistachio Chocolate Liqueur,1,59.32
1412,65751,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,1,33.05
1413,65751,21,7290101582403,Binyamina Moshava Shiraz,1,33.05
1414,65751,53271,7290017323695,Jerusalem Wineries Vintage Malbec Shiraz,1,33.05
1415,65751,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
1416,65751,58184,7290014440104,Midbar 22 Chardonnay,1,33.9
1417,65751,8886,7290006744500,Mony M Colombard,1,33.05
1418,65751,58831,7290006744852,Mony M Shiraz,1,33.05
1419,65751,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
1420,65751,62762,7290108620207,Zion Imperial Exotic Blend,1,32.2
1421,65751,56293,7290008921053,Tishbi Adom Sagol,1,33.05
1422,65774,8129,7290020299246,Meshek Achiya Tene Gewurztraminer,1,63.56
1423,65774,7774,7290017289779,Teperberg Inspire Malbec Marselan,1,59.32
1424,65774,1854,7290010587469,Tulip Cabernet Sauvignon,1,66.95
1425,65774,71,7290011253127,Gush Etzion Spring River GSM,1,72.03
1426,65774,9164,7290015781107,Teperberg Impression Sangiovese,1,38.14
1427,65774,7495,7290011210564,Binyamina Yogev Cabernet Sauvignon Petit Verdot,1,38.14
1428,65802,64956,7290015634076,Ella Valley Estate Chardonnay,2,133.9
1429,65802,59144,7443017560151,Nana Chardonnay,1,93.22
1430,65802,59146,5432154321,Penina's Wine Upstream Chardonnay,1,84.75
1431,65802,1737,693493135238,Shiran Semillon,1,93.22
1432,65825,53108,7290015279574,Jezreel Meggido Special Reserve,1,93.22
1433,65825,62323,7290013910387,La Foret Blanche Dvir Estate Red Blend,1,101.69
1434,65825,7986,7290008497817,Agur Kessem,1,80.51
1435,65825,59144,7443017560151,Nana Chardonnay,1,93.22
1436,65825,1467,7290006505224,Kishor Red Blend,2,144.07
1437,65825,78,7290018414347,Gvaot Merlot,1,101.69
1438,65825,65762,7290017324838,Jerusalem Wineries Premium White Blend,1,50
1439,65825,105,7290010063505,Netofa Latour Red,1,80.51
1440,65825,124,7290010888153,Ramat Negev Kadesh Barnea Negev,1,50
1441,65844,21,7290101582403,Binyamina Moshava Shiraz,1,33.05
1442,65844,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,1,33.05
1444,65918,108,7290010063468,Netofa Latour White,1,80.51
1445,65918,64956,7290015634076,Ella Valley Estate Chardonnay,4,267.8
1446,65976,56873,8714793185401,Vacu Vin Wine Server Crystal - Set of 2,1,28.81
1447,66013,8900,7290019403319,Golan Heights Yarden Cabernet Sauvignon,1,127.12
1448,66078,57682,7290010880225,Lavie Pistachio Chocolate Liqueur,1,59.32
1449,66078,57688,7290010880065,Lavie Blueberry Liqueur,1,59.32
1450,66078,1854,7290010587469,Tulip Cabernet Sauvignon,1,66.95
1451,66078,7924,693493229203,Shiran Song of the Birds,1,109.32
1452,66078,1863,7290016693928,Hayotzer Legato Barbera,1,50
1453,66087,65430,7290018872147,Agadis Andalus Red Blend,1,88.98
1454,66087,65867,7290011253226,Azeka Blend,1,63.56
1455,66087,9650,705632682074,Cantina Giuliano Chianti,1,62.71
1456,66087,7916,7290010888207,Ramat Negev Neve Midbar Cabernet Sauvignon,1,67.8
1457,66087,54127,7290019158301,Tura Limited Edition,1,67.8
1458,66087,65762,7290017324838,Jerusalem Wineries Premium White Blend,1,45.76
1459,66087,108,7290010063468,Netofa Latour White,1,76.27
1460,66087,1467,7290006505224,Kishor Red Blend,1,67.8
1461,66089,54310,54310,Special Value,1,0
1462,66089,21,7290101582403,Binyamina Moshava Shiraz,4,120.92
1463,66089,7495,7290011210564,Binyamina Yogev Cabernet Sauvignon Petit Verdot,1,35.31
1464,66089,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,47.17
1465,66089,8094,7290017323428,Jerusalem Wineries King's Cellar Rosé,1,30.23
1466,66089,53197,7290014440913,Midbar 22 Cabernet Franc,1,31.07
1467,66089,65749,710497648196,Midbar 22 Pinot Gris,1,31.08
1468,66089,58831,7290006744852,Mony M Shiraz,1,30.23
1469,66089,56293,7290008921053,Tishbi Adom Sagol,1,30.23
1470,66089,62779,7290008921855,Tishbi Vineyards Cabernet Franc,1,47.17
1471,66090,54310,54310,Special Value,1,0
1472,66090,21,7290101582403,Binyamina Moshava Shiraz,4,132.2
1473,66090,7495,7290011210564,Binyamina Yogev Cabernet Sauvignon Petit Verdot,1,38.14
1474,66090,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
1475,66090,8094,7290017323428,Jerusalem Wineries King's Cellar Rosé,1,33.05
1476,66090,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
1477,66090,65749,710497648196,Midbar 22 Pinot Gris,1,33.9
1478,66090,58831,7290006744852,Mony M Shiraz,1,33.05
1479,66090,56293,7290008921053,Tishbi Adom Sagol,1,33.05
1480,66090,62779,7290008921855,Tishbi Vineyards Cabernet Franc,1,50
1481,66091,54310,54310,Special Value,1,0
1482,66091,21,7290101582403,Binyamina Moshava Shiraz,4,120.92
1483,66091,7495,7290011210564,Binyamina Yogev Cabernet Sauvignon Petit Verdot,1,35.31
1484,66091,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,47.17
1485,66091,8094,7290017323428,Jerusalem Wineries King's Cellar Rosé,1,30.23
1486,66091,53197,7290014440913,Midbar 22 Cabernet Franc,1,31.07
1487,66091,65749,710497648196,Midbar 22 Pinot Gris,1,31.08
1488,66091,58831,7290006744852,Mony M Shiraz,1,30.23
1489,66091,56293,7290008921053,Tishbi Adom Sagol,1,30.23
1490,66091,62779,7290008921855,Tishbi Vineyards Cabernet Franc,1,47.17
1491,66093,8178,7290018810514,Teperberg Essence Malbec,1,88.98
1492,66102,54310,54310,Special Value,2,0
1493,66102,7495,7290011210564,Binyamina Yogev Cabernet Sauvignon Petit Verdot,2,68.75
1494,66102,65867,7290011253226,Azeka Blend,1,64.03
1495,66102,8121,7290013910448,La Foret Blanche Talpiot Dry Red,1,63.19
1496,66102,55138,7290015137003,Jerusalem Wineries Premium Cabernet Sauvignon,2,92.47
1497,66102,65430,7290018872147,Agadis Andalus Red Blend,1,89.45
1498,66102,8865,3580680000332,Chateau Marquisat de Binet Cuvee Abel,1,102.16
1499,66102,141,693493176170,Shiran The Trio,1,105.55
1500,66104,59028,859372006062,Sadot TPS,1,78.25
1501,66104,65762,7290017324838,Jerusalem Wineries Premium White Blend,1,44.35
1502,66104,7829,7290015508506,Matar Sauvignon Blanc Semillon,1,74.86
1503,66104,65867,7290011253226,Azeka Blend,1,62.14
1504,66104,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,44.36
1505,66104,55138,7290015137003,Jerusalem Wineries Premium Cabernet Sauvignon,1,44.36
1506,66114,7736,7290018907054,Pinto Rosé,3,205.93
1507,66114,9667,7290019556640,Rimon The North Lake Cabernet Sauvignon & Syrah,1,90.68
1508,66114,125,7290010888177,Ramat Negev Kadesh Barnea Cabernet Sauvignon,1,43.22
1509,66126,8178,7290018810514,Teperberg Essence Malbec,4,355.93
1510,66128,57222,7290005491252,Tishbi Strawberry Chardonnay Preserves,2,42.37
1511,66146,56902,667100,Bonnet-Ponson Champagne Extra Brut,1,216.1
1512,66157,21,7290101582403,Binyamina Moshava Shiraz,15,495.76
1513,66157,54310,54310,Special Value,1,0
1514,66157,21,7290101582403,Binyamina Moshava Shiraz,1,33.05
1515,66157,7535,7290008807128,Binyamina Yogev Cabernet Sauvignon Shiraz,1,38.14
1516,66157,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
1517,66157,8094,7290017323428,Jerusalem Wineries King's Cellar Rosé,1,33.05
1518,66157,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
1519,66157,65749,710497648196,Midbar 22 Pinot Gris,1,33.9
1520,66157,58831,7290006744852,Mony M Shiraz,1,33.05
1521,66157,56293,7290008921053,Tishbi Adom Sagol,1,33.05
1522,66157,62779,7290008921855,Tishbi Vineyards Cabernet Franc,1,50
1523,66158,21,7290101582403,Binyamina Moshava Shiraz,12,396.61
1524,66160,21,7290101582403,Binyamina Moshava Shiraz,12,396.61
1525,66160,54310,54310,Special Value,1,0
1526,66160,21,7290101582403,Binyamina Moshava Shiraz,4,132.2
1527,66160,7535,7290008807128,Binyamina Yogev Cabernet Sauvignon Shiraz,1,38.14
1528,66160,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
1529,66160,8094,7290017323428,Jerusalem Wineries King's Cellar Rosé,1,33.05
1530,66160,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
1531,66160,65749,710497648196,Midbar 22 Pinot Gris,1,33.9
1532,66160,58831,7290006744852,Mony M Shiraz,1,33.05
1533,66160,56293,7290008921053,Tishbi Adom Sagol,1,33.05
1534,66160,62779,7290008921855,Tishbi Vineyards Cabernet Franc,1,50
1535,66198,57418,7290018870228,Tzora Misty Hills,1,317.8
1536,66200,57418,7290018870228,Tzora Misty Hills,1,317.8
1537,65847,54310,54310,Special Value,1,0
1538,65847,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,1,33.05
1539,65847,21,7290101582403,Binyamina Moshava Shiraz,1,33.05
1540,65847,62947,7290015634182,Ella Valley Zimrat Hakerem Red,1,50
1541,65847,1863,7290016693928,Hayotzer Legato Barbera,1,50
1542,65847,53271,7290017323695,Jerusalem Wineries Vintage Malbec Shiraz,1,33.05
1543,65847,53197,7290014440913,Midbar 22 Cabernet Franc,1,33.9
1544,65847,65749,710497648196,Midbar 22 Pinot Gris,1,33.9
1545,65847,58831,7290006744852,Mony M Shiraz,1,33.05
1546,65847,65764,7290103681234,Tabor Har Rosé,1,33.05
1547,65847,56293,7290008921053,Tishbi Adom Sagol,1,33.05
1548,65872,8327,8327,Explorer Bundle,2,-72
1549,65872,55160,7290006873552,Jerusalem Wineries Premium Red Blend,1,50
1550,65872,8327,8327,Explorer Bundle,2,-72
1551,65872,54140,7290101582366,Binyamina Moshava Cabernet Sauvignon,2,66.1
1552,65872,55138,7290015137003,Jerusalem Wineries Premium Cabernet Sauvignon,2,100
1553,65872,7838,7290011240516,1848 2nd Generation Cabernet Sauvignon,2,127.12
1554,65872,65762,7290017324838,Jerusalem Wineries Premium White Blend,1,50
1555,65872,122,729001125801,Pasco BDX,1,93.22
1556,65875,8614,8614,Israel Discovery,1,0
1557,65875,7990,321654876548,Backoushe The Blacksmith,1,118.64
1558,65875,58835,760851174762,Munitz Ella Viognier,1,84.75
1559,65875,61586,693493186971,Sanilevich French Colombard,1,93.22
1560,65875,59028,859372006062,Sadot TPS,1,83.9
1561,65875,8459,8459,Seasonal Wines,1,0
1562,65875,59144,7443017560151,Nana Chardonnay,1,93.22
1563,65875,64956,7290015634076,Ella Valley Estate Chardonnay,1,66.95
1564,65875,59146,5432154321,Penina's Wine Upstream Chardonnay,1,84.75
1565,65875,1737,693493135238,Shiran Semillon,1,93.22
